16506,-0.89,-0.90,1.20,-31.21,88.34,-10.03,-74.59,29.71,135.29
16516,-0.82,-0.88,1.18,-17.60,117.63,-16.57,-75.50,29.90,132.59
16526,-0.63,-0.92,1.37,-36.16,153.03,-35.03,-78.31,29.48,129.04
16536,-0.40,-0.97,1.96,-98.75,168.77,-34.31,-83.06,29.52,126.38
16546,-0.27,-0.84,2.33,-136.27,125.61,-13.45,-85.55,30.17,127.04
16556,-0.22,-0.72,2.40,-119.13,77.73,3.50,-85.29,30.78,128.45
16566,-0.19,-0.67,2.32,-86.52,42.75,9.16,-84.19,31.00,129.65
16576,-0.20,-0.69,2.05,-49.28,14.69,-1.52,-82.57,30.43,130.76
16586,-0.24,-0.73,1.77,-14.09,-4.57,-18.75,-80.83,29.42,131.58
16596,-0.31,-0.80,1.46,19.82,-19.58,-40.83,-78.89,27.96,132.26
16606,-0.39,-0.86,1.18,46.07,-27.85,-59.33,-77.29,26.60,132.58
16616,-0.50,-0.89,0.92,58.96,-28.46,-64.29,-76.20,25.78,132.67
16626,-0.57,-0.90,0.70,63.00,-25.55,-58.47,-75.47,25.48,132.69
16636,-0.59,-0.88,0.52,58.29,-18.03,-45.00,-75.20,25.65,132.55
16646,-0.58,-0.86,0.39,51.01,-9.58,-33.70,-75.17,25.87,132.28
16656,-0.56,-0.83,0.30,42.54,-2.28,-27.46,-75.30,25.95,131.95
16666,-0.54,-0.81,0.25,34.45,1.03,-23.65,-75.44,25.97,131.74
16676,-0.54,-0.80,0.22,26.95,0.12,-20.50,-75.53,25.97,131.73
16686,-0.53,-0.79,0.20,18.89,-5.27,-15.56,-75.58,26.03,132.00
16696,-0.53,-0.80,0.20,10.41,-11.88,-9.55,-75.65,26.18,132.44
16706,-0.52,-0.81,0.22,0.66,-19.39,-1.31,-75.67,26.42,133.10
16716,-0.52,-0.84,0.25,-8.52,-25.40,7.52,-75.74,26.72,133.80
16726,-0.53,-0.88,0.30,-17.10,-24.96,20.47,-75.96,27.37,134.29
16736,-0.52,-0.92,0.37,-22.84,-18.40,34.11,-76.26,28.22,134.48
16746,-0.47,-0.98,0.46,-22.58,-6.52,43.69,-76.52,29.06,134.28
16756,-0.43,-1.04,0.53,-19.13,4.85,47.84,-76.70,29.75,133.92
16766,-0.39,-1.09,0.57,-15.67,14.42,45.00,-76.90,30.13,133.45
16776,-0.37,-1.13,0.60,-13.27,21.57,39.38,-77.14,30.35,132.96
16786,-0.37,-1.15,0.61,-12.02,29.60,31.22,-77.49,30.41,132.30
16796,-0.37,-1.17,0.64,-10.88,38.03,21.83,-77.91,30.36,131.48
16806,-0.37,-1.19,0.67,-8.79,46.09,10.43,-78.33,30.13,130.55
16816,-0.39,-1.20,0.70,-5.13,54.42,-4.58,-78.73,29.63,129.45
16826,-0.41,-1.19,0.74,-1.78,61.56,-17.72,-79.10,29.09,128.32
16836,-0.41,-1.17,0.80,3.86,66.01,-31.99,-79.30,28.35,127.22
16846,-0.44,-1.14,0.85,11.81,65.22,-45.37,-79.21,27.49,126.36
16856,-0.47,-1.11,0.90,23.53,58.06,-55.21,-78.66,26.61,125.87
